road,id,model_type,name,lat,lon,length,condition
N502,43000044,bridge,N502_LRP058a_LRP058b,24.4436663,89.0337497,12.52,0
N502,43000045,link,N502_LRP058b_LRP059a,24.4436386,89.0336386,734.9999999999994,
N502,43000046,bridge,N502_LRP059a_LRP059b,24.4414719,89.0266382,3.7,0
N502,43000047,link,N502_LRP059b_LRP059c,24.4414163,89.0265827,787.9999999999967,
N502,43000048,bridge,N502_LRP059c_LRP059d,24.4379441,89.0198327,9.99999999999801,0
N502,43000049,link,N502_LRP059d_LRP061b,24.4379163,89.0197216,1285.0000000000036,
N502,43000050,bridge,N502_LRP061b_LRP061c,24.434083,89.00825,9.99999999999801,0
N502,43000051,link,N502_LRP061c_LRPE,24.4340274,89.0082222,3070.0000000000005,
N502,43000052,sourcesink,N502_end,24.4118889,88.9961108,0.0,
N503,44000000,sourcesink,N503_start,23.8435552,89.8113333,0.0,
N503,44000001,link,N503_LRPS_LRPSb,23.8435552,89.8113333,848.0,
N503,44000002,bridge,N503_LRPSb_LRPSc,23.8413052,89.8035556,21.000000000000018,0
N503,44000003,link,N503_LRPSc_LRP001a,23.8412774,89.8034722,314.00000000000006,
N503,44000004,bridge,N503_LRP001a_LRP001b,23.8404997,89.8005556,33.94,0
N503,44000005,link,N503_LRP001b_LRP001c,23.8404441,89.8002778,312.00000000000006,
N503,44000006,bridge,N503_LRP001c_LRP001d,23.8398052,89.7973052,30.0,1
N503,44000007,link,N503_LRP001d_LRP002a,23.8397219,89.7968608,837.0,
N503,44000008,bridge,N503_LRP002a_LRP002b,23.8378886,89.7888886,42.5,1
N503,44000009,link,N503_LRP002b_LRPE,23.8378886,89.7886663,834.0,
N503,44000010,sourcesink,N503_end,23.8359441,89.7807771,0.0,
N504,45000000,sourcesink,N504_start,23.9580556,89.6071944,0.0,
N504,45000001,link,N504_LRPS_LRP003b,23.9580556,89.6071944,3307.0,
N504,45000002,bridge,N504_LRP003b_LRP003c,23.9521389,89.6378052,48.15,0
N504,45000003,link,N504_LRP003c_LRP005a,23.9521389,89.6382219,2231.9999999999995,
N504,45000004,sourcesink,N504_end,23.9427497,89.6521389,0.0,
N505,46000000,sourcesink,N505_start,23.892583,89.6530278,0.0,
N505,46000001,link,N505_LRPS_LRP002a,23.892583,89.6530278,1731.0,
N505,46000002,bridge,N505_LRP002a_LRP002b,23.880916,89.6643889,133.0,0
N505,46000003,link,N505_LRP002b_LRPE,23.8798604,89.665,2536.0,
N505,46000004,sourcesink,N505_end,23.8635833,89.6811938,0.0,
N506,47000000,sourcesink,N506_start,25.7161111,89.2623056,0.0,
N506,47000001,link,N506_LRPS_LRP003b,25.7161111,89.2623056,2717.0,
N506,47000002,bridge,N506_LRP003b_LRP003c,25.7312493,89.2833886,14.085,0
N506,47000003,link,N506_LRP003c_LRP009a,25.7313049,89.2834441,5878.0,
N506,47000004,bridge,N506_LRP009a_LRP009b,25.7517778,89.3314716,31.125,2
N506,47000005,link,N506_LRP009b_LRP014a,25.7519722,89.3317216,5267.0,
N506,47000006,bridge,N506_LRP014a_LRP014b,25.7661111,89.3806938,1.95,1
N506,47000007,link,N506_LRP014b_LRP024b,25.7661667,89.3809993,9114.0,
N506,47000008,bridge,N506_LRP024b_LRP024c,25.8074167,89.446833,19.999999999999574,0
N506,47000009,link,N506_LRP024c_LRP028a,25.8075833,89.4468886,3822.000000000003,
N506,47000010,bridge,N506_LRP028a_LRP028b,25.8338608,89.4659444,10.2,0
N506,47000011,link,N506_LRP028b_LRP031a,25.8339997,89.4661111,3323.999999999998,
N506,47000012,bridge,N506_LRP031a_LRP031b,25.8538889,89.4900552,16.00000000000179,0
N506,47000013,link,N506_LRP031b_LRP043a,25.8540278,89.4901941,12100.000000000002,
N506,47000014,bridge,N506_LRP043a_LRP043b,25.8430552,89.5941663,31.999999999996476,0
N506,47000015,link,N506_LRP043b_LRP045a,25.8429997,89.5945274,1844.0000000000011,
N506,47000016,bridge,N506_LRP045a_LRP045b,25.8344441,89.6090556,12.999999999998124,0
N506,47000017,link,N506_LRP045b_LRPE,25.8343608,89.6090556,5772.0000000000055,
N506,47000018,sourcesink,N506_end,25.8130278,89.643333,0.0,
N507,48000000,sourcesink,N507_start,24.4192216,89.5518056,0.0,
N507,48000001,link,N507_LRPS_LRP003a,24.4192216,89.5518056,2389.0,
N507,48000002,bridge,N507_LRP003a_LRP003b,24.4126667,89.5296382,13.25,0
N507,48000003,link,N507_LRP003b_LRP005a,24.4124722,89.5290271,1833.0000000000002,
N507,48000004,bridge,N507_LRP005a_LRP005b,24.4094167,89.5115556,90.1,0
N507,48000005,link,N507_LRP005b_LRP012c,24.4093056,89.5106944,7604.0,
N507,48000006,bridge,N507_LRP012c_LRP012d,24.3847497,89.4413052,59.83,0
N507,48000007,link,N507_LRP012d_LRP014a,24.3845552,89.4407774,1290.000000000001,
N507,48000008,bridge,N507_LRP014a_LRP014b,24.3818604,89.4288882,60.055,0
N507,48000009,link,N507_LRP014b_LRP015b,24.3816938,89.4283049,1349.9999999999995,
N507,48000010,bridge,N507_LRP015b_LRP015c,24.3799716,89.4152778,7.0,0
N507,48000011,link,N507_LRP015c_LRP019b,24.3798882,89.4147222,4229.999999999998,
N507,48000012,bridge,N507_LRP019b_LRP019c,24.3702216,89.374916,10.3,0
N507,48000013,link,N507_LRP019c_LRP020a,24.3699993,89.3743882,254.999999999999,
N507,48000014,bridge,N507_LRP020a_LRP020b,24.3688882,89.3709716,60.06,1
N507,48000015,link,N507_LRP020b_LRP023a,24.3688049,89.370416,3345.0000000000027,
N507,48000016,bridge,N507_LRP023a_LRP023b,24.3630833,89.3381386,150.06,1
N507,48000017,link,N507_LRP023b_LRP024a,24.3628611,89.3366108,844.9999999999989,
N507,48000018,bridge,N507_LRP024a_LRP024b,24.35875,89.3299993,150.07999999999998,0
N507,48000019,link,N507_LRP024b_LRP026b,24.3578056,89.3289438,1824.9999999999993,
N507,48000020,bridge,N507_LRP026b_LRP026c,24.3510278,89.3141667,149.91,0
N507,48000021,link,N507_LRP026c_LRP036a,24.3511111,89.3126389,9419.999999999998,
N507,48000022,bridge,N507_LRP036a_LRP036b,24.3315271,89.224916,34.975,0
N507,48000023,link,N507_LRP036b_LRP044c,24.3314716,89.2245827,8497.999999999998,
N507,48000024,bridge,N507_LRP044c_LRP044d,24.3160833,89.1437219,30.0,0
N507,48000025,link,N507_LRP044d_LRPE,24.3160833,89.1434719,7296.999999999997,
N507,48000026,sourcesink,N507_end,24.2984163,89.0797771,0.0,
N508,49000000,sourcesink,N508_start,25.7565556,88.6736938,0.0,
N508,49000001,link,N508_LRPS_LRPE,25.7565556,88.6736938,15975.0,
N508,49000002,sourcesink,N508_end,25.6215827,88.6347497,0.0,
N509,50000000,sourcesink,N509_start,25.8698049,89.51025,0.0,
N509,50000001,link,N509_LRPS_LRP004b,25.8698049,89.51025,3886.0000000000005,
N509,50000002,bridge,N509_LRP004b_LRP004c,25.8706382,89.4734438,13.99999999999979,0
N509,50000003,link,N509_LRP004c_LRP012a,25.8706104,89.4733882,7376.999999999998,
N509,50000004,bridge,N509_LRP012a_LRP012b,25.9053889,89.4331938,3.6,0
N509,50000005,link,N509_LRP012b_LRP016a,25.9053611,89.4332493,4526.0,
N509,50000006,bridge,N509_LRP016a_LRP016b,25.9000556,89.3993886,3.63,1
N509,50000007,link,N509_LRP016b_LRP020a,25.9000556,89.3992497,3705.000000000002,
N509,50000008,bridge,N509_LRP020a_LRP020b,25.9093611,89.3660278,57.99999999999983,0
N509,50000009,link,N509_LRP020b_LRP029a,25.9095556,89.3655278,8747.0,
N509,50000010,bridge,N509_LRP029a_LRP029b,25.9282771,89.2913886,38.000000000000256,0
N509,50000011,link,N509_LRP029b_LRP050a,25.9279438,89.2911386,21357.0,
N509,50000012,bridge,N509_LRP050a_LRP050b,26.0209993,89.1663333,14.000000000002899,0
N509,50000013,link,N509_LRP050b_LRP063b,26.0210827,89.16625,12805.999999999996,
N509,50000014,bridge,N509_LRP063b_LRP063c,26.1231938,89.1431941,10.000000000005116,0
N509,50000015,link,N509_LRP063c_LRP099a,26.1232771,89.1431663,35539.99999999999,
N509,50000016,bridge,N509_LRP099a_LRP099b,26.3749993,88.9785827,10.000000000005116,0
N509,50000017,link,N509_LRP099b_LRPE,26.3749993,88.9783604,6579.999999999998,
N509,50000018,sourcesink,N509_end,26.4069444,88.9238327,0.0,
N510,51000000,sourcesink,N510_start,24.8480552,89.3726938,0.0,
N510,51000001,link,N510_LRPS_LRPE,24.8480552,89.3726938,2784.0,
N510,51000002,sourcesink,N510_end,24.8417774,89.3472219,0.0,
N511,52000000,sourcesink,N511_start,23.8508611,90.3410552,0.0,
N511,52000001,link,N511_LRPS_LRPSa,23.8508611,90.3410552,162.0,
N511,52000002,bridge,N511_LRPSa_LRPSb,23.8515,90.339583,199.99999999999997,0
N511,52000003,link,N511_LRPSb_LRPSc,23.8521944,90.3379441,356.0,
N511,52000004,bridge,N511_LRPSc_LRPSd,23.8537778,90.3348052,36.00000000000003,0
N511,52000005,link,N511_LRPSd_LRPE,23.853848714893616,90.33446828085108,8708.0,
N511,52000006,sourcesink,N511_end,23.8976108,90.3313327,0.0,
N513,53000000,sourcesink,N513_start,23.8942774,89.6485274,0.0,
N513,53000001,link,N513_LRPS_LRPE,23.8942774,89.6485274,11880.0,
N513,53000002,sourcesink,N513_end,23.8146944,89.7128333,0.0,
N514,54000000,sourcesink,N514_start,24.8158333,89.3797216,0.0,
N514,54000001,link,N514_LRPS_LRPE,24.8158333,89.3797216,8670.0,
N514,54000002,sourcesink,N514_end,24.8891663,89.3602778,0.0,
N515,55000000,sourcesink,N515_start,24.8057778,89.3836941,0.0,
N515,55000001,link,N515_LRPS_LRP002a,24.8057778,89.3836941,2227.0,
N515,55000002,bridge,N515_LRP002a_LRP002b,24.8065833,89.4057778,63.00000000000017,0
N515,55000003,link,N515_LRP002b_LRP015b,24.8066944,89.4063889,13478.000000000002,
N515,55000004,bridge,N515_LRP015b_LRP015c,24.888833,89.3625278,67.99999999999962,0
N515,55000005,link,N515_LRP015c_LRPE,24.888833,89.3618333,163.99999999999972,
N515,55000006,sourcesink,N515_end,24.8888052,89.36025,0.0,
N516,56000000,sourcesink,N516_start,24.838833,88.9114167,0.0,
N516,56000001,link,N516_LRPS_LRP002a,24.838833,88.9114167,2270.0,
N516,56000002,bridge,N516_LRP002a_LRP002b,24.8381386,88.9332216,3.65,0
N516,56000003,link,N516_LRP002b_LRP006b,24.838333,88.9342774,3935.0000000000005,
N516,56000004,bridge,N516_LRP006b_LRP006c,24.8193882,88.9658056,5.18,0
N516,56000005,link,N516_LRP006c_LRPE,24.8191938,88.9661111,1639.9999999999995,
N516,56000006,sourcesink,N516_end,24.8146111,88.9809993,0.0,
N517,57000000,sourcesink,N517_start,25.7095833,89.2610278,0.0,
N517,57000001,link,N517_LRPS_LRP004a,25.7095833,89.2610278,4014.9999999999995,
N517,57000002,bridge,N517_LRP004a_LRP004b,25.7411663,89.2539722,15.000000000000568,0
N517,57000003,link,N517_LRP004b_LRPE,25.7411941,89.2539444,4180.000000000001,
N517,57000004,sourcesink,N517_end,25.7647778,89.2315827,0.0,
N518,58000000,sourcesink,N518_start,25.7808882,88.9160833,0.0,
N518,58000001,link,N518_LRPS_LRP004a,25.7808882,88.9160833,4040.0,
N518,58000002,bridge,N518_LRP004a_LRP004b,25.7735271,88.877666,49.06,0
N518,58000003,link,N518_LRP004b_LRPE,25.773416,88.877166,70.99999999999973,
N518,58000004,sourcesink,N518_end,25.7732493,88.8760827,0.0,
N520,59000000,sourcesink,N520_start,24.3049167,89.5652222,0.0,
N520,59000001,link,N520_LRPS_LRP001a,24.3049167,89.5652222,726.9999999999999,
N520,59000002,bridge,N520_LRP001a_LRP001b,24.3103611,89.5688327,40.000000000000036,0
N520,59000003,link,N520_LRP001b_LRPE,24.3106667,89.5686382,1834.0,
N520,59000004,sourcesink,N520_end,24.3246104,89.5627778,0.0,
N540,60000000,sourcesink,N540_start,23.9135,90.2585,0.0,
N540,60000001,link,N540_LRPS_LRP002a,23.9135,90.2585,2844.0,
N540,60000002,bridge,N540_LRP002a_LRP002b,23.9369997,90.2690549,134.00000000000034,0
N540,60000003,link,N540_LRP002b_LRP007a,23.937333,90.2691938,4743.0,
N540,60000004,bridge,N540_LRP007a_LRP007b,23.9777493,90.2628611,38.000000000000256,0
N540,60000005,link,N540_LRP007b_LRP012a,23.9780549,90.2627222,4761.0,
N540,60000006,bridge,N540_LRP012a_LRP012b,24.0173049,90.2445552,22.00000000000024,0
N540,60000007,link,N540_LRP012b_LRPE,24.0174438,90.2445274,3468.000000000002,
N540,60000008,sourcesink,N540_end,24.0475552,90.2388886,0.0,
N6,61000000,sourcesink,N6_start,23.9578056,89.6068889,0.0,
N6,61000001,link,N6_LRPS_LRPSa,23.9578056,89.6068889,170.0,
N6,61000002,bridge,N6_LRPSa_LRPSb,23.9585833,89.6056111,70.1,1
N6,61000003,link,N6_LRPSb_LRP021a,23.9588889,89.6049722,20938.000000000004,
N6,61000004,bridge,N6_LRP021a_LRP021b,24.0292771,89.4521944,29.14,0
N6,61000005,link,N6_LRP021b_LRP043a,24.0294438,89.452,22670.999999999996,
N6,61000006,bridge,N6_LRP043a_LRP043b,24.0239716,89.248083,65.715,0
N6,61000007,link,N6_LRP043b_LRP047b,24.0243882,89.2476108,3899.0000000000014,
N6,61000008,bridge,N6_LRP047b_LRP047c,24.0424441,89.2155,4.75,0
N6,61000009,link,N6_LRP047c_LRP075a,24.0424719,89.2152778,27773.999999999996,
N6,61000010,bridge,N6_LRP075a_LRP075b,24.231166,89.1194993,83.61,0
N6,61000011,link,N6_LRP075b_LRP090a,24.2319438,89.1196938,15080.0,
N6,61000012,bridge,N6_LRP090a_LRP090b,24.3496108,89.0678882,106.935,2
N6,61000013,link,N6_LRP090b_LRP097a,24.3496386,89.0668604,6799.999999999997,
N6,61000014,bridge,N6_LRP097a_LRP097b,24.3991941,89.0311104,30.575,1
N6,61000015,link,N6_LRP097b_LRP100b,24.3994997,89.0311104,3449.000000000012,
N6,61000016,bridge,N6_LRP100b_LRP100c,24.4071667,89.0039167,35.785,0
N6,61000017,link,N6_LRP100c_LRP104a,24.4069167,89.0036389,3700.0000000000023,
N6,61000018,bridge,N6_LRP104a_LRP104b,24.4020278,88.9687771,35.864999999999995,0
N6,61000019,link,N6_LRP104b_LRP117a,24.4020833,88.968416,12394.999999999996,
N6,61000020,bridge,N6_LRP117a_LRP117b,24.367075395977217,88.86110598668564,40.00000000000625,0
N6,61000021,link,N6_LRP117b_LRP123a,24.3670271,88.8607778,6319.999999999994,
N6,61000022,bridge,N6_LRP123a_LRP123b,24.3794438,88.8008889,60.000000000002274,0
N6,61000023,link,N6_LRP123b_LRP132c,24.3795827,88.8003333,9363.99999999999,
N6,61000024,bridge,N6_LRP132c_LRP132d,24.3651389,88.7208604,62.00000000001182,0
N6,61000025,link,N6_LRP132d_LRP179a,24.3650278,88.7202493,46968.999999999985,
N6,61000026,bridge,N6_LRP179a_LRP179b,24.478166,88.3162222,20.000000000010232,0
N6,61000027,link,N6_LRP179b_LRP183a,24.4782771,88.3161389,4270.000000000011,
N6,61000028,bridge,N6_LRP183a_LRP183b,24.5150278,88.3169438,19.99999999998181,0
N6,61000029,link,N6_LRP183b_LRP190b,24.5151944,88.3168049,7595.0,
N6,61000030,bridge,N6_LRP190b_LRP190c,24.5765271,88.2938886,10.000000000019327,0
N6,61000031,link,N6_LRP190c_LRP196a,24.5764901,88.29377746666667,5119.999999999976,
N6,61000032,bridge,N6_LRP196a_LRP196b,24.5983608,88.2555,540.0000000000205,0
N6,61000033,link,N6_LRP196b_LRP217b,24.6020833,88.2539722,21449.99999999999,
N6,61000034,bridge,N6_LRP217b_LRP217c,24.7335552,88.1712493,39.99999999999204,0
N6,61000035,link,N6_LRP217c_LRPE,24.7339441,88.1712771,13020.000000000011,
N6,61000036,sourcesink,N6_end,24.84144964,88.14171634,0.0,
N602,62000000,sourcesink,N602_start,24.4105833,90.0080278,0.0,
N602,62000001,link,N602_LRPS_LRPE,24.4105833,90.0080278,5640.0,
N602,62000002,sourcesink,N602_end,24.4065833,89.9568056,0.0,
N603,63000000,sourcesink,N603_start,24.3663889,88.7263882,0.0,
N603,63000001,link,N603_LRPS_LRPSc,24.3663889,88.7263882,595.0,
N603,63000002,bridge,N603_LRPSc_LRPSd,24.3705271,88.7226938,37.3,1
N603,63000003,link,N603_LRPSd_LRP011a,24.3708049,88.7224716,10657.000000000004,
N603,63000004,bridge,N603_LRP011a_LRP011b,24.4015278,88.6308327,15.7,0
N603,63000005,link,N603_LRP011b_LRPE,24.4015556,88.630666,9720.0,
N603,63000006,sourcesink,N603_end,24.3832216,88.5454163,0.0,
N604,64000000,sourcesink,N604_start,24.0073889,89.2587222,0.0,
N604,64000001,link,N604_LRPS_LRP004b,24.0073889,89.2587222,4589.999999999999,
N604,64000002,bridge,N604_LRP004b_LRP004c,24.0083333,89.2372774,43.61,2
N604,64000003,link,N604_LRP004c_LRPE,24.00880062941177,89.23736237647059,3200.000000000001,
N604,64000004,sourcesink,N604_end,24.0322493,89.2258882,0.0,
N605,65000000,sourcesink,N605_start,24.3684438,88.5811104,0.0,
N605,65000001,link,N605_LRPS_LRPE,24.3684438,88.5811104,2960.0,
N605,65000002,sourcesink,N605_end,24.3745549,88.6040556,0.0,
N7,66000000,sourcesink,N7_start,23.7689716,89.7870552,0.0,
N7,66000001,link,N7_LRPS_LRP005a,23.7689716,89.7870552,5290.0,
N7,66000002,bridge,N7_LRP005a_LRP005b,23.7316104,89.7602778,13.120000000000001,1
N7,66000003,link,N7_LRP005b_LRP007b,23.7315271,89.7601667,2468.0000000000005,
N7,66000004,bridge,N7_LRP007b_LRP007c,23.7169993,89.7421108,13.2,0
N7,66000005,link,N7_LRP007c_LRP009b,23.7169438,89.7420274,1851.0,
N7,66000006,bridge,N7_LRP009b_LRP009c,23.7032778,89.731916,16.58,3
N7,66000007,link,N7_LRP009c_LRP011b,23.7032222,89.7317771,2052.0,
N7,66000008,bridge,N7_LRP011b_LRP011c,23.6934163,89.7152778,36.5,2
N7,66000009,link,N7_LRP011c_LRP019a,23.6933886,89.7149167,7475.999999999998,
N7,66000010,bridge,N7_LRP019a_LRP019b,23.649583,89.7354997,58.92,0
N7,66000011,link,N7_LRP019b_LRP022a,23.6492497,89.7359441,3597.0000000000014,
N7,66000012,bridge,N7_LRP022a_LRP022b,23.6296938,89.7640278,4.94,0
N7,66000013,link,N7_LRP022b_LRP025a,23.6296382,89.7640556,2758.0000000000027,
N7,66000014,bridge,N7_LRP025a_LRP025b,23.6081111,89.7776938,27.5,2
N7,66000015,link,N7_LRP025b_LRP026a,23.6079167,89.7778327,937.9999999999989,
N7,66000016,bridge,N7_LRP026a_LRP026b,23.6007778,89.7830827,58.64,0
N7,66000017,link,N7_LRP026b_LRP030a,23.6004444,89.783583,4096.0,
N7,66000018,bridge,N7_LRP030a_LRP030b,23.5830271,89.7986941,19.6,0
N7,66000019,link,N7_LRP030b_LRP031a,23.5829438,89.7985274,731.9999999999993,
N7,66000020,bridge,N7_LRP031a_LRP031b,23.5795271,89.7925552,5.36,0
N7,66000021,link,N7_LRP031b_LRP036c,23.5793604,89.7924719,5476.999999999995,
N7,66000022,bridge,N7_LRP036c_LRP036d,23.5390552,89.7680271,25.9,2
N7,66000023,link,N7_LRP036d_LRP039a,23.5390274,89.7677771,2256.0000000000005,
N7,66000024,bridge,N7_LRP039a_LRP039b,23.5371386,89.7469997,51.8,2
N7,66000025,link,N7_LRP039b_LRP045a,23.5374441,89.7466108,6225.000000000001,
N7,66000026,bridge,N7_LRP045a_LRP045b,23.5323604,89.6913608,25.375,2
N7,66000027,link,N7_LRP045b_LRP047a,23.5323882,89.6911108,1934.999999999995,
N7,66000028,bridge,N7_LRP047a_LRP047b,23.5342497,89.6723882,50.495000000000005,2
N7,66000029,link,N7_LRP047b_LRP048a,23.5343052,89.6718882,602.0000000000039,
N7,66000030,bridge,N7_LRP048a_LRP048b,23.5351386,89.6660833,25.0,2
N7,66000031,link,N7_LRP048b_LRP049a,23.5351663,89.6658056,1125.0,
N7,66000032,bridge,N7_LRP049a_LRP049b,23.537333,89.6550278,25.075,2
N7,66000033,link,N7_LRP049b_LRP054a,23.5373608,89.6548056,5545.000000000001,
N7,66000034,bridge,N7_LRP054a_LRP054b,23.5292493,89.6088611,83.68,2
N7,66000035,link,N7_LRP054b_LRP062a,23.5291938,89.6080556,7731.999999999998,
N7,66000036,bridge,N7_LRP062a_LRP062b,23.5403052,89.5380274,15.0,0
N7,66000037,link,N7_LRP062b_LRP064b,23.5404719,89.537833,2329.0000000000005,
N7,66000038,bridge,N7_LRP064b_LRP064c,23.5444719,89.5183327,616.75,0
N7,66000039,link,N7_LRP064c_LRP067a,23.5393052,89.5159722,2299.0000000000064,
N7,66000040,bridge,N7_LRP067a_LRP067b,23.5283327,89.497333,14.4,1
N7,66000041,link,N7_LRP067b_LRP068a,23.5282771,89.4972219,1237.9999999999995,
N7,66000042,bridge,N7_LRP068a_LRP068b,23.5241938,89.4861108,13.0,0
N7,66000043,link,N7_LRP068b_LRP088b,23.5241938,89.4860274,20182.0,
N7,66000044,bridge,N7_LRP088b_LRP088c,23.5164444,89.319166,22.75,0
N7,66000045,link,N7_LRP088c_LRP104c,23.5165556,89.3189716,15173.999999999996,
N7,66000046,bridge,N7_LRP104c_LRP104d,23.531916,89.1862497,43.99999999999693,0
N7,66000047,link,N7_LRP104d_LRP112a,23.5318049,89.1858608,7997.0,
N7,66000048,bridge,N7_LRP112a_LRP112b,23.4758882,89.1429719,3.7,0
N7,66000049,link,N7_LRP112b_LRP119b,23.475666,89.1428608,7177.999999999997,
N7,66000050,bridge,N7_LRP119b_LRP119c,23.412457517535543,89.13443954786729,42.999999999992156,0
N7,66000051,link,N7_LRP119c_LRP138a,23.4120556,89.1343886,19468.000000000022,
N7,66000052,bridge,N7_LRP138a_LRP138b,23.2418886,89.1665833,37.99999999998249,0
N7,66000053,link,N7_LRP138b_LRP174b,23.2416108,89.1665,35663.00000000002,
N7,66000054,bridge,N7_LRP174b_LRP174c,23.0668604,89.3729716,15.999999999991132,0
N7,66000055,link,N7_LRP174c_LRP223a,23.0667493,89.3730271,47664.000000000015,
N7,66000056,bridge,N7_LRP223a_LRP223b,22.7448608,89.6336108,2.9,0
N7,66000057,link,N7_LRP223b_LRP230a,22.7441663,89.6339163,7325.999999999994,
N7,66000058,bridge,N7_LRP230a_LRP230b,22.6811382,89.6516111,2.0,0
N7,66000059,link,N7_LRP230b_LRP236a,22.6807771,89.6516111,5751.000000000005,
N7,66000060,bridge,N7_LRP236a_LRP236b,22.6321382,89.6419997,2.9,0
N7,66000061,link,N7_LRP236b_LRP241a,22.6317493,89.6419997,5271.999999999992,
N7,66000062,bridge,N7_LRP241a_LRP241b,22.5886108,89.6315549,2.5,0
N7,66000063,link,N7_LRP241b_LRP242a,22.5881941,89.6310827,580.0000000000125,
N7,66000064,bridge,N7_LRP242a_LRP242b,22.5845274,89.6270549,1.85,0
N7,66000065,link,N7_LRP242b_LRP244a,22.5842219,89.6267493,1781.000000000006,
N7,66000066,bridge,N7_LRP244a_LRP244b,22.5732771,89.6143333,31.22,0
N7,66000067,link,N7_LRP244b_LRP246a,22.5728049,89.6138333,2658.0000000000155,
N7,66000068,bridge,N7_LRP246a_LRP246b,22.5561389,89.5951386,56.43,2
N7,66000069,link,N7_LRP246b_LRPE,22.5559167,89.5948608,3159.9999999999964,
N7,66000070,sourcesink,N7_end,22.5293327,89.5894441,0.0,
N701,67000000,sourcesink,N701_start,23.7689716,89.7870552,0.0,
N701,67000001,link,N701_LRPS_LRPE,23.7689716,89.7870552,1000.0,
N701,67000002,sourcesink,N701_end,23.7651389,89.7805549,0.0,
N702,68000000,sourcesink,N702_start,23.1665833,89.2095,0.0,
N702,68000001,link,N702_LRPS_LRP001a,23.1665833,89.2095,55.0,
N702,68000002,bridge,N702_LRP001a_LRP001b,23.1671104,89.2095556,3.6,0
N702,68000003,link,N702_LRP001b_LRP020a,23.1672771,89.2095833,19765.0,
N702,68000004,bridge,N702_LRP020a_LRP020b,23.3069444,89.2968886,10.000000000001563,0
N702,68000005,link,N702_LRP020b_LRP023b,23.3072222,89.2969441,2739.999999999998,
N702,68000006,bridge,N702_LRP023b_LRP023c,23.3246938,89.3161111,59.99999999999872,0
N702,68000007,link,N702_LRP023c_LRP031d,23.3251104,89.3165,8040.000000000003,
N702,68000008,bridge,N702_LRP031d_LRP031e,23.3762771,89.3726104,89.99999999999986,0
N702,68000009,link,N702_LRP031e_LRP035a,23.3770271,89.3729438,3756.9999999999977,
N702,68000010,bridge,N702_LRP035a_LRP035b,23.40575,89.3928608,2.0,0
N702,68000011,link,N702_LRP035b_LRP040a,23.4058889,89.3929719,4892.000000000004,
N702,68000012,bridge,N702_LRP040a_LRP040b,23.4472497,89.4094722,2.0,0
N702,68000013,link,N702_LRP040b_LRPE,23.447583,89.4095,4268.000000000001,
N702,68000014,sourcesink,N702_end,23.4856663,89.4189716,0.0,
N703,69000000,sourcesink,N703_start,23.5425274,89.1906108,0.0,
N703,69000001,link,N703_LRPS_LRPSc,23.5425274,89.1906108,540.0,
N703,69000002,bridge,N703_LRPSc_LRPSd,23.5441386,89.1859441,2.35,0
N703,69000003,link,N703_LRPSd_LRPE,23.5442774,89.1846108,2814.0,
N703,69000004,sourcesink,N703_end,23.5324716,89.170916,0.0,
N704,70000000,sourcesink,N704_start,23.5456941,89.1728604,0.0,
N704,70000001,link,N704_LRPS_LRPSa,23.5456941,89.1728604,233.0,
