ID,travel_time
Truck1454,290.0
Truck1455,290.0
Truck1456,290.0
Truck1457,290.0
Truck1458,290.0
Truck1459,290.0
Truck1460,290.0
Truck1461,290.0
Truck1462,290.0
Truck1463,290.0
Truck1464,290.0
Truck1465,290.0
Truck1466,290.0
Truck1467,290.0
Truck1468,290.0
Truck1469,290.0
Truck1470,290.0
Truck1471,290.0
Truck1472,290.0
Truck1473,290.0
Truck1474,290.0
Truck1475,290.0
Truck1476,290.0
Truck1477,290.0
Truck1478,290.0
Truck1479,290.0
Truck1480,290.0
Truck1481,290.0
Truck1482,290.0
Truck1483,290.0
Truck1484,290.0
Truck1485,290.0
Truck1486,290.0
Truck1487,290.0
Truck1488,290.0
Truck1489,290.0
Truck1490,290.0
Truck1491,290.0
Truck1492,290.0
Truck1493,290.0
Truck1494,290.0
